Time,Light
18168,28
18169,27
18170,28
18171,27
18172,28
18173,28
18174,28
18175,26
18176,29
18177,26
18178,29
18179,26
18180,27
18181,26
18182,26
18183,25
18184,26
18185,25
18186,24
18187,25
18188,23
18189,23
18190,23
18191,21
18192,21
18193,21
18194,21
18195,20
18196,21
18197,22
18198,21
18199,21
18200,20
18201,19
18202,20
18203,20
18204,20
18205,19
18206,18
18207,20
18208,20
18209,19
18210,20
18211,19
18212,18
18213,19
18214,18
18215,20
18216,20
18217,20
18218,21
18219,20
18220,21
18221,18
18222,20
18223,22
18224,22
18225,20
18226,24
18227,20
18228,23
18229,21
18230,22
18231,24
18232,24
18233,24
18234,22
18235,24
18236,23
18237,24
18238,24
18239,24
18240,24
18241,26
18242,26
18243,26
18244,26
18245,27
18246,28
18247,27
18248,27
18249,30
18250,30
18251,31
18252,32
18253,34
18254,34
18255,36
18256,35
18257,37
18258,38
18259,39
18260,37
18261,38
18262,41
18263,41
18264,41
18265,42
18266,43
18267,44
18268,43
18269,42
18270,43
18271,45
18272,44
18273,44
18274,44
18275,46
18276,44
18277,46
18278,46
18279,43
18280,43
18281,43
18282,41
18283,40
18284,40
18285,39
18286,36
18287,37
18288,36
18289,36
18290,35
18291,34
18292,34
18293,33
18294,32
18295,31
18296,30
18297,30
18298,29
18299,29
18300,27
18301,27
18302,28
18303,27
18304,25
18305,26
18306,26
18307,26
18308,25
18309,25
18310,25
18311,24
18312,24
18313,25
18314,23
18315,25
18316,23
18317,20
18318,21
18319,22
18320,20
18321,20
18322,18
18323,20
18324,20
18325,20
18326,18
18327,18
18328,19
18329,19
18330,18
18331,18
18332,17
18333,18
18334,17
18335,17
18336,17
18337,17
18338,16
18339,14
18340,16
18341,16
18342,15
18343,15
18344,16
18345,16
18346,17
18347,16
18348,16
18349,17
18350,18
18351,20
18352,19
18353,19
18354,21
18355,21
18356,22
18357,21
18358,23
18359,24
18360,25
18361,26
18362,26
18363,25
18364,26
18365,27
18366,28
18367,28
18368,27
18369,28
18370,28
18371,28
18372,29
18373,29
18374,31
18375,33
18376,32
18377,31
18378,32
18379,32
18380,34
18381,34
18382,35
18383,37
18384,36
18385,38
18386,38
18387,37
18388,38
18389,38
18390,39
18391,40
18392,41
18393,41
18394,40
18395,41
18396,42
18397,40
18398,43
18399,42
18400,42
18401,43
18402,42
18403,44
18404,44
18405,44
18406,44
18407,44
18408,45
18409,46
18410,46
18411,44
18412,47
18413,44
18414,47
18415,47
18416,48
18417,47
18418,50
18419,48
18420,50
18421,48
18422,49
18423,51
18424,50
18425,51
18426,50
18427,51
18428,52
18429,53
18430,53
18431,53
18432,53
18433,53
18434,54
18435,52
18436,53
18437,54
18438,55
18439,55
18440,56
18441,55
18442,55
18443,55
18444,57
18445,57
18446,60
18447,61
18448,63
18449,64
18450,66
18451,67
18452,69
18453,70
18454,72
18455,73
18456,74
18457,75
18458,75
18459,78
18460,80
18461,80
18462,79
18463,80
18464,80
18465,81
18466,83
18467,82
18468,83
18469,84
18470,84
18471,83
18472,85
18473,86
18474,86
18475,86
18476,86
18477,86
18478,86
18479,85
18480,84
18481,83
18482,81
18483,80
18484,78
18485,77
18486,78
18487,75
18488,76
18489,73
18490,73
18491,72
18492,73
18493,73
18494,72
18495,72
18496,71
18497,70
18498,67
18499,68
18500,68
18501,68
18502,67
18503,66
18504,67
18505,65
18506,66
18507,65
18508,65
18509,63
18510,63
18511,62
18512,62
18513,59
18514,58
18515,55
18516,54
18517,52
18518,49
18519,46
18520,46
18521,44
18522,41
18523,42
18524,41
18525,39
18526,40
18527,37
18528,34
18529,35
18530,32
18531,33
18532,32
18533,31
18534,29
18535,29
18536,28
18537,30
18538,27
18539,26
18540,27
18541,25
18542,25
18543,26
18544,26
18545,26
18546,25
18547,25
18548,25
18549,27
18550,25
18551,25
18552,24
18553,26
18554,24
18555,26
18556,24
18557,26
18558,24
18559,24
18560,24
18561,25
18562,24
18563,24
18564,24
18565,24
18566,25
18567,25
18568,25
18569,25
18570,26
18571,25
18572,26
18573,24
18574,26
18575,26
18576,24
18577,26
18578,25
18579,24
18580,26
18581,26
18582,26
18583,25
18584,26
18585,25
18586,27
18587,26
18588,25
18589,27
18590,26
18591,26
18592,28
18593,26
18594,28
18595,27
18596,29
18597,28
18598,28
18599,28
18600,29
18601,28
18602,27
18603,26
18604,28
18605,29
18606,28
18607,28
18608,28
18609,28
18610,28
18611,28
18612,28
18613,28
18614,26
18615,28
18616,26
18617,25
18618,23
18619,22
18620,23
18621,25
18622,23
18623,24
18624,22
18625,22
18626,22
18627,21
18628,20
18629,19
18630,19
18631,18
18632,17
18633,19
18634,18
18635,18
18636,17
18637,18
18638,18
18639,18
18640,18
18641,17
18642,18
18643,17
18644,17
18645,16
18646,17
18647,17
18648,16
18649,17
18650,15
18651,14
18652,16
18653,17
18654,14
18655,16
18656,16
18657,16
18658,16
18659,16
18660,16
18661,17
18662,15
18663,16
18664,16
18665,16
18666,15
18667,15
18668,15
18669,14
18670,17
18671,15
18672,16
18673,15
18674,16
18675,15
18676,15
18677,15
18678,15
18679,16
18680,16
18681,17
18682,16
18683,15
18684,14
18685,15
18686,16
18687,15
18688,15
18689,15
18690,15
18691,15
18692,16
18693,17
18694,16
18695,16
18696,16
18697,16
18698,16
18699,15
18700,15
18701,16
18702,16
18703,15
18704,15
18705,16
18706,16
18707,15
18708,15
18709,15
18710,14
18711,15
18712,15
18713,15
18714,15
18715,15
18716,14
18717,14
18718,14
18719,13
18720,12
18721,12
18722,13
18723,13
18724,12
18725,13
18726,13
18727,10
18728,11
18729,11
18730,10
18731,12
18732,12
18733,14
18734,11
18735,10
18736,12
18737,12
18738,12
18739,13
18740,12
18741,10
18742,10
18743,10
18744,12
18745,10
18746,9
18747,10
18748,11
18749,12
18750,11
18751,10
18752,11
18753,12
18754,11
18755,11
18756,11
18757,12
18758,12
18759,11
18760,12
18761,12
18762,11
18763,13
18764,12
18765,11
18766,13
18767,12
18768,14
18769,13
18770,13
18771,14
18772,14
18773,14
18774,14
18775,13
18776,13
18777,15
18778,14
18779,16
18780,18
18781,20
18782,20
18783,22
18784,24
18785,26
18786,28
18787,29
18788,32
18789,33
18790,35
18791,36
18792,39
18793,40
18794,42
18795,43
18796,44
18797,46
18798,48
18799,47
18800,49
18801,50
18802,51
18803,53
18804,54
18805,55
18806,54
18807,56
18808,58
18809,56
18810,59
18811,60
18812,58
18813,61
18814,60
18815,61
18816,60
18817,60
18818,62
18819,60
18820,60
18821,60
18822,62
18823,61
18824,63
18825,63
18826,63
18827,62
18828,62
18829,63
18830,64
18831,64
18832,64
18833,65
18834,64
18835,63
18836,64
18837,65
18838,63
18839,63
18840,62
18841,66
18842,65
18843,65
18844,65
18845,65
18846,66
18847,65
18848,63
18849,64
18850,64
18851,63
18852,62
18853,63
18854,62
18855,62
18856,62
18857,62
18858,62
18859,62
18860,60
18861,62
18862,61
18863,60
18864,62
18865,60
18866,60
18867,60
18868,60
18869,61
18870,59
18871,60
18872,58
18873,60
18874,59
18875,60
18876,59
18877,60
18878,59
18879,60
18880,59
18881,61
18882,61
18883,62
18884,61
18885,62
18886,60
18887,61
18888,62
18889,62
18890,63
18891,63
18892,62
18893,63
18894,62
18895,64
18896,63
18897,63
18898,64
18899,65
18900,66
18901,65
18902,65
18903,66
18904,64
18905,65
18906,66
18907,66
18908,65
18909,66
18910,65
18911,66
18912,63
18913,63
18914,62
18915,61
18916,58
18917,57
18918,57
18919,55
18920,54
18921,51
18922,52
18923,52
18924,50
18925,49
18926,47
18927,47
18928,46
18929,45
18930,45
18931,44
18932,44
18933,42
18934,43
18935,41
18936,40
18937,39
18938,40
18939,39
18940,38
18941,39
18942,39
18943,37
18944,38
18945,38
18946,38
18947,36
18948,35
18949,34
18950,35
18951,33
18952,33
18953,33
18954,33
18955,33
18956,31
18957,31
18958,30
18959,30
18960,29
18961,29
18962,28
18963,28
18964,28
18965,28
18966,27
18967,27
18968,27
18969,26
18970,26
18971,24
18972,26
18973,24
18974,24
18975,26
18976,25
18977,26
18978,25
18979,25
18980,28
18981,28
18982,27
18983,30
18984,30
18985,30
18986,32
18987,32
18988,33
18989,35
18990,35
18991,36
18992,36
18993,38
18994,40
18995,39
18996,41
18997,40
18998,41
18999,43
19000,43
19001,43
19002,44
19003,45
19004,46
19005,44
19006,46
19007,46
19008,47
19009,46
19010,47
19011,46
19012,47
19013,46
19014,47
19015,47
19016,46
19017,46
19018,44
19019,46
19020,45
19021,45
19022,45
19023,46
19024,46
19025,44
19026,44
19027,45
19028,46
19029,46
19030,44
19031,44
19032,43
19033,44
19034,44
19035,44
19036,45
19037,43
19038,42
19039,43
19040,43
19041,44
19042,44
19043,44
19044,43
19045,41
19046,42
19047,40
19048,39
19049,37
19050,36
19051,34
19052,34
19053,34
19054,32
19055,31
19056,30
19057,30
19058,27
19059,28
19060,27
19061,28
19062,26
19063,25
19064,23
19065,24
19066,21
19067,22
19068,22
19069,23
19070,21
19071,22
19072,19
19073,19
19074,21
19075,22
19076,21
19077,19
19078,20
19079,20
19080,20
19081,19
19082,20
19083,19
19084,18
19085,20
19086,17
19087,17
19088,17
19089,18
19090,19
19091,18
19092,18
19093,19
19094,19
19095,19
19096,17
19097,17
19098,20
19099,18
19100,19
19101,18
19102,20
19103,18
19104,18
19105,20
19106,20
19107,17
19108,19
19109,20
19110,17
19111,17
19112,18
19113,17
19114,20
19115,19
19116,20
19117,19
19118,19
19119,18
19120,19
19121,20
19122,19
19123,20
19124,20
19125,19
19126,20
19127,18
19128,19
19129,20
19130,19
19131,19
19132,18
19133,20
19134,20
19135,19
19136,21
19137,20
19138,19
19139,21
19140,21
19141,20
19142,19
19143,20
19144,21
19145,22
19146,22
19147,20
19148,21
19149,20
19150,21
19151,19
19152,20
19153,18
19154,20
19155,20
19156,18
19157,20
19158,20
19159,17
19160,19
19161,17
19162,18
19163,19
19164,17
19165,18
19166,18
19167,18
19168,18
19169,18
19170,17
19171,17
19172,16
19173,18
19174,18
19175,18
19176,18
19177,18
19178,18
19179,20
19180,18
19181,19
19182,18
19183,19
19184,21
19185,23
19186,22
19187,24
19188,23
19189,24
19190,28
19191,28
19192,29
19193,29
19194,31
19195,30
19196,32
19197,31
19198,34
19199,34
19200,35
19201,36
19202,36
19203,36
19204,37
19205,37
19206,37
19207,38
19208,39
19209,41
19210,41
19211,41
19212,40
19213,42
19214,43
19215,43
19216,45
19217,46
19218,45
19219,48
19220,48
19221,48
19222,50
19223,50
19224,52
19225,52
19226,52
19227,52
19228,53
19229,52
19230,54
19231,54
19232,54
19233,54
19234,55
19235,55
19236,55
19237,56
19238,55
19239,57
19240,58
19241,56
19242,56
19243,58
19244,58
19245,57
19246,55
19247,54
19248,54
19249,51
19250,49
19251,48
19252,46
19253,45
19254,43
19255,43
19256,41
19257,40
19258,39
19259,38
19260,38
19261,36
19262,36
19263,33
19264,34
19265,33
19266,33
19267,33
19268,32
19269,30
19270,30
19271,29
19272,29
19273,27
19274,27
19275,26
19276,27
19277,27
19278,27
19279,26
19280,26
19281,24
19282,23
19283,23
19284,24
19285,23
19286,24
19287,23
19288,20
19289,21
19290,19
19291,21
19292,21
19293,18
19294,20
19295,18
19296,19
19297,21
19298,19
19299,20
19300,17
19301,18
19302,18
19303,18
19304,19
19305,18
19306,18
19307,16
19308,17
19309,17
19310,17
19311,17
19312,18
19313,18
19314,18
19315,18
19316,18
19317,17
19318,18
19319,19
19320,17
19321,19
19322,19
19323,19
19324,20
19325,21
19326,20
19327,22
19328,20
19329,22
19330,22
19331,20
19332,21
19333,21
19334,21
19335,23
19336,21
19337,22
19338,22
19339,21
19340,20
19341,20
19342,21
19343,22
19344,22
19345,21
19346,22
19347,21
19348,21
19349,20
19350,20
19351,21
19352,21
19353,22
19354,22
19355,19
19356,20
19357,22
19358,21
19359,21
19360,22
19361,20
19362,22
19363,21
19364,22
19365,20
19366,21
19367,22
19368,22
19369,21
19370,20
19371,21
19372,22
19373,19
19374,19
19375,20
19376,21
19377,22
19378,21
19379,22
19380,22
19381,20
19382,22
19383,22
19384,23
19385,23
19386,24
19387,24
19388,25
19389,26
19390,25
19391,26
19392,24
19393,27
19394,26
19395,27
19396,28
19397,27
19398,29
19399,27
19400,27
19401,27
19402,28
19403,29
19404,29
19405,30
19406,30
19407,31
19408,30
19409,31
19410,30
19411,31
19412,32
19413,34
19414,33
19415,34
19416,37
19417,37
19418,39
19419,42
19420,43
19421,42
19422,43
19423,44
19424,46
19425,48
19426,49
19427,49
19428,51
19429,53
19430,52
19431,54
19432,56
19433,54
19434,56
19435,57
19436,56
19437,58
19438,58
19439,58
19440,59
19441,60
19442,59
19443,60
19444,61
19445,59
19446,59
19447,60
19448,59
19449,57
19450,57
19451,56
19452,54
19453,53
19454,54
19455,54
19456,50
19457,51
19458,52
19459,48
19460,50
19461,50
19462,49
19463,48
19464,46
19465,47
19466,47
19467,46
19468,45
19469,45
19470,46
19471,45
19472,45
19473,43
19474,44
19475,42
19476,44
19477,44
19478,42
19479,43
19480,41
19481,42
19482,39
19483,39
19484,38
19485,38
19486,38
19487,38
19488,36
19489,36
19490,35
19491,35
19492,35
19493,35
19494,34
19495,34
19496,33
19497,33
19498,33
19499,32
19500,31
19501,31
19502,31
19503,31
19504,29
19505,30
19506,30
19507,30
19508,30
19509,29
19510,30
19511,30
19512,30
19513,29
19514,32
19515,33
19516,33
19517,34
19518,36
19519,36
19520,37
19521,39
19522,41
19523,41
19524,41
19525,43
19526,45
19527,45
19528,47
19529,47
19530,48
19531,48
19532,50
19533,49
19534,50
19535,50
19536,52
19537,53
19538,53
19539,54
19540,54
19541,55
19542,55
19543,55
19544,54
19545,54
19546,57
19547,56
19548,58
19549,58
19550,59
19551,59
19552,58
19553,59
19554,60
19555,58
19556,59
19557,60
19558,60
19559,60
19560,62
19561,60
19562,62
19563,60
19564,62
19565,62
19566,61
19567,62
19568,62
19569,62
19570,62
19571,63
19572,64
19573,63
19574,62
19575,64
19576,64
19577,62
19578,64
19579,63
19580,61
19581,62
19582,60
19583,60
19584,60
19585,58
19586,56
19587,56
19588,54
19589,55
19590,53
19591,53
19592,52
19593,54
19594,52
19595,50
19596,50
19597,52
19598,50
19599,48
19600,48
19601,47
19602,48
19603,48
19604,47
19605,47
19606,46
19607,47
19608,47
19609,47
19610,45
19611,47
19612,47
19613,46
19614,45
19615,47
19616,47
19617,48
19618,47
19619,48
19620,45
19621,46
19622,47
19623,45
19624,46
19625,46
19626,47
19627,45
19628,46
19629,46
19630,48
19631,47
19632,46
19633,47
19634,46
19635,46
19636,47
19637,47
19638,47
19639,48
19640,47
19641,48
19642,47
19643,47
19644,47
19645,45
19646,46
19647,46
19648,45
19649,43
19650,42
19651,41
19652,39
19653,39
19654,37
19655,37
19656,34
19657,33
19658,34
19659,32
19660,33
19661,32
19662,30
19663,30
19664,31
19665,29
19666,29
19667,28
19668,28
19669,28
19670,26
19671,25
19672,26
19673,26
19674,26
19675,26
19676,26
19677,24
19678,25
19679,23
19680,24
19681,22
19682,23
19683,22
19684,19
19685,21
19686,18
19687,20
19688,19
19689,19
19690,17
19691,17
19692,16
19693,18
19694,17
19695,16
19696,16
19697,16
19698,15
19699,15
19700,16
19701,16
19702,14
19703,16
19704,14
19705,13
19706,13
19707,13
19708,13
19709,13
19710,12
19711,14
19712,14
19713,14
19714,12
19715,14
19716,14
19717,12
19718,12
19719,11
19720,13
19721,11
19722,13
19723,13
19724,10
19725,13
19726,11
19727,10
19728,11
19729,11
19730,13
19731,12
19732,11
19733,12
19734,12
19735,12
19736,12
19737,12
19738,12
19739,11
19740,11
19741,12
19742,12
19743,11
19744,11
19745,11
19746,10
19747,12
19748,11
19749,12
19750,13
19751,11
19752,13
19753,14
19754,14
19755,12
19756,13
19757,14
19758,15
19759,15
19760,14
19761,16
19762,17
19763,16
19764,18
19765,18
19766,18
19767,18
19768,18
19769,20
19770,19
19771,20
19772,19
19773,20
19774,21
19775,21
19776,21
19777,21
19778,21
19779,21
19780,22
19781,22
19782,22
19783,21
19784,21
19785,21
19786,21
19787,22
19788,20
19789,22
19790,21
19791,21
19792,22
19793,22
19794,21
19795,20
19796,21
19797,21
19798,19
19799,19
19800,20
19801,21
19802,20
19803,19
19804,19
19805,20
19806,19
19807,19
19808,19
19809,19
19810,20
19811,19
19812,19
19813,20
19814,21
19815,19
19816,20
19817,20
19818,21
19819,23
19820,22
19821,24
19822,22
19823,22
19824,23
19825,24
19826,23
19827,25
19828,25
19829,26
19830,25
19831,26
19832,26
19833,25
19834,25
19835,25
19836,26
19837,27
19838,28
19839,28
19840,28
19841,26
19842,28
19843,27
19844,28
19845,29
19846,26
19847,29
19848,29
19849,29
19850,29
19851,34
19852,32
19853,34
19854,34
19855,35
19856,36
19857,35
19858,37
19859,37
19860,37
19861,40
19862,39
19863,39
19864,41
19865,40
19866,41
19867,41
19868,43
19869,42
19870,41
19871,43
19872,44
19873,44
19874,45
19875,45
19876,46
19877,45
19878,46
19879,46
19880,45
19881,45
19882,45
19883,43
19884,43
19885,42
19886,41
19887,42
19888,41
19889,40
19890,38
19891,38
19892,40
19893,39
19894,38
19895,38
19896,40
19897,39
19898,39
19899,39
19900,39
19901,39
19902,39
19903,40
19904,41
19905,42
19906,42
19907,44
19908,43
19909,44
19910,44
19911,46
19912,46
19913,46
19914,44
19915,46
19916,47
19917,48
19918,46
19919,45
19920,47
19921,47
19922,47
19923,48
19924,49
19925,49
19926,49
19927,48
19928,50
19929,50
19930,48
19931,50
19932,50
19933,49
19934,49
19935,49
19936,49
19937,50
19938,50
19939,49
19940,51
19941,51
19942,51
19943,52
19944,52
19945,52
19946,53
19947,54
19948,55
19949,58
19950,60
19951,59
19952,61
19953,65
19954,67
19955,67
19956,68
19957,71
19958,73
19959,72
19960,75
19961,75
19962,77
19963,78
19964,78
19965,79
19966,79
19967,81
19968,81
19969,82
19970,81
19971,83
19972,84
19973,83
19974,83
19975,84
19976,84
19977,85
19978,85
19979,84
19980,84
19981,86
19982,83
19983,82
19984,82
19985,81
19986,79
19987,78
19988,78
19989,77
19990,77
19991,75
19992,76
19993,76
19994,75
19995,73
19996,72
19997,72
19998,73
19999,71
20000,71
20001,71
20002,70
20003,70
20004,69
20005,68
20006,69
20007,67
20008,69
20009,68
20010,68
20011,67
20012,65
20013,66
20014,65
20015,63
20016,62
20017,60
20018,59
20019,55
20020,55
20021,52
20022,52
20023,50
20024,50
20025,49
20026,46
20027,45
20028,46
20029,43
20030,44
20031,41
20032,40
20033,40
20034,39
20035,41
20036,40
20037,38
20038,37
20039,38
20040,40
20041,35
20042,35
20043,34
20044,35
20045,36
20046,35
20047,33
20048,34
20049,34
20050,34
20051,32
20052,33
20053,32
20054,33
20055,30
20056,32
20057,31
20058,30
20059,31
20060,32
20061,31
20062,31
20063,31
20064,31
20065,31
20066,29
20067,31
20068,32
20069,30
20070,30
20071,30
20072,30
20073,28
20074,29
20075,29
20076,29
20077,30
20078,30
20079,29
20080,28
20081,27
20082,29
20083,28
20084,26
20085,26
20086,25
20087,25
20088,25
20089,22
20090,22
20091,23
20092,22
20093,22
20094,21
20095,22
20096,20
20097,21
20098,22
20099,19
20100,19
20101,19
20102,19
20103,20
20104,19
20105,19
20106,19
20107,19
20108,19
20109,18
20110,19
20111,18
20112,18
20113,18
20114,18
20115,18
20116,18
20117,18
20118,16
20119,16
20120,16
20121,16
20122,15
20123,16
20124,15
20125,16
20126,15
20127,15
20128,15
20129,14
20130,15
20131,15
20132,13
20133,13
20134,13
20135,13
20136,14
20137,15
20138,14
20139,14
20140,12
20141,12
20142,13
20143,14
20144,14
20145,14
20146,14
20147,14
20148,15
20149,15
20150,15
20151,15
20152,15
20153,16
20154,16
20155,19
20156,19
20157,20
20158,22
20159,22
20160,21
20161,21
20162,23
20163,25
20164,24
20165,26
20166,26
20167,27
20168,30
20169,28
20170,28
20171,29
20172,29
20173,31
20174,31
20175,31
20176,31
20177,33
20178,33
20179,33
20180,34
20181,34
20182,33
20183,35
20184,34
20185,33
20186,36
20187,35
20188,36
20189,35
20190,37
20191,38
20192,37
20193,38
20194,36
20195,38
20196,37
20197,38
20198,37
20199,39
20200,39
20201,38
20202,39
20203,40
20204,37
20205,39
20206,39
20207,39
20208,40
20209,40
20210,39
20211,39
20212,39
20213,40
20214,39
20215,38
20216,37
20217,36
20218,36
20219,34
20220,33
20221,30
20222,31
20223,31
20224,30
20225,28
20226,27
20227,27
20228,28
20229,25
20230,26
20231,25
20232,25
20233,24
20234,24
20235,24
20236,24
20237,22
20238,22
20239,22
20240,22
20241,22
20242,20
20243,21
20244,19
20245,18
20246,19
20247,20
20248,20
20249,19
20250,19
20251,21
20252,20
20253,19
20254,19
20255,20
20256,18
20257,19
20258,19
20259,22
20260,21
20261,20
20262,20
20263,22
20264,20
20265,22
20266,21
20267,22
20268,21
20269,21
20270,19
20271,20
20272,22
20273,22
20274,21
20275,22
20276,21
20277,21
20278,22
20279,24
20280,23
20281,21
20282,22
20283,22
20284,24
20285,23
20286,24
20287,25
20288,25
20289,26
20290,24
20291,24
20292,25
20293,27
20294,28
20295,27
20296,26
20297,29
20298,27
20299,30
20300,29
20301,29
20302,29
20303,30
20304,30
20305,30
20306,29
20307,31
20308,30
20309,30
20310,31
20311,31
20312,31
20313,31
20314,32
20315,31
20316,30
20317,29
20318,30
20319,30
20320,29
20321,28
20322,30
20323,29
20324,30
20325,28
20326,28
20327,29
20328,27
20329,27
20330,28
20331,28
20332,27
20333,27
20334,27
20335,27
20336,26
20337,27
20338,27
20339,26
20340,25
20341,26
20342,26
20343,26
20344,26
20345,27
20346,28
20347,26
20348,28
20349,28
20350,26
20351,27
20352,29
20353,29
20354,30
20355,31
20356,31
20357,30
20358,33
20359,33
20360,32
20361,34
20362,36
20363,36
20364,36
20365,35
20366,34
20367,35
20368,37
20369,38
20370,38
20371,40
20372,37
20373,40
20374,40
20375,40
20376,39
20377,41
20378,41
20379,41
20380,41
20381,42
20382,40
20383,42
20384,41
20385,42
20386,44
20387,44
20388,43
20389,46
20390,44
20391,44
20392,47
20393,46
20394,47
20395,47
20396,47
20397,48
20398,48
20399,48
20400,48
20401,49
20402,47
20403,49
20404,48
20405,49
20406,49
20407,49
20408,51
20409,52
20410,52
20411,51
20412,48
20413,51
20414,50
20415,49
20416,45
20417,44
20418,45
20419,43
20420,40
20421,40
20422,39
20423,38
20424,34
20425,35
20426,34
20427,31
20428,30
20429,31
20430,31
20431,28
20432,28
20433,29
20434,26
20435,27
20436,27
20437,24
20438,25
20439,25
20440,25
20441,23
20442,23
20443,22
20444,24
20445,23
20446,23
20447,21
20448,20
20449,22
20450,22
20451,22
20452,19
20453,20
20454,19
20455,18
20456,18
20457,19
20458,20
20459,18
20460,19
20461,19
20462,19
20463,17
20464,20
20465,18
20466,17
20467,17
20468,17
20469,16
20470,16
20471,16
20472,17
20473,17
20474,16
20475,17
20476,17
20477,17
20478,17
20479,17
20480,18
20481,18
20482,18
20483,17
20484,19
20485,21
20486,19
20487,21
20488,22
20489,21
20490,22
20491,25
20492,24
20493,25
20494,26
20495,27
20496,29
20497,28
20498,29
20499,31
20500,31
20501,32
20502,33
20503,32
20504,33
20505,34
20506,34
20507,36
20508,36
20509,36
20510,37
20511,37
20512,38
20513,38
20514,39
20515,38
20516,39
20517,38
20518,40
20519,40
20520,41
20521,40
20522,41
20523,40
20524,41
20525,43
20526,43
20527,42
20528,43
20529,43
20530,43
20531,45
20532,46
20533,46
20534,44
20535,45
20536,44
20537,45
20538,45
20539,46
20540,46
20541,45
20542,45
20543,45
20544,47
20545,45
20546,47
20547,47
20548,47
20549,48
20550,49
20551,47
20552,47
20553,49
20554,50
20555,50
20556,50
20557,49
20558,50
20559,50
20560,50
20561,51
20562,51
20563,53
20564,52
20565,53
20566,52
20567,53
20568,53
20569,54
20570,53
20571,53
20572,54
20573,53
20574,53
20575,55
20576,56
20577,55
20578,55
20579,54
20580,56
20581,57
20582,58
20583,57
20584,59
20585,60
20586,63
20587,62
20588,64
20589,65
20590,66
20591,68
20592,67
20593,69
20594,68
20595,70
20596,70
20597,71
20598,72
20599,74
20600,73
20601,73
20602,74
20603,74
20604,73
20605,75
20606,76
20607,76
20608,76
20609,76
20610,77
20611,77
20612,77
20613,77
20614,75
20615,75
20616,74
20617,72
20618,72
20619,69
20620,68
20621,65
20622,63
20623,63
20624,60
20625,60
20626,58
20627,60
20628,58
20629,55
20630,55
20631,55
20632,54
20633,54
20634,53
20635,53
20636,50
20637,50
20638,50
20639,49
20640,48
20641,49
20642,48
20643,48
20644,47
20645,45
20646,46
20647,44
20648,45
20649,42
20650,42
20651,41
20652,39
20653,38
20654,36
20655,35
20656,36
20657,34
20658,34
20659,31
20660,30
20661,29
20662,28
20663,30
20664,29
20665,28
20666,26
20667,27
20668,24
20669,25
20670,25
20671,25
20672,22
20673,23
20674,23
20675,22
20676,24
20677,21
20678,22
20679,22
20680,20
20681,20
20682,21
20683,20
20684,23
20685,22
20686,22
20687,24
20688,23
20689,23
20690,24
20691,25
20692,25
20693,25
20694,24
20695,25
20696,25
20697,27
20698,28
20699,28
20700,28
20701,28
20702,28
20703,28
20704,29
20705,29
20706,30
20707,28
20708,30
20709,30
20710,29
20711,29
20712,30
20713,29
20714,30
20715,31
20716,31
20717,31
20718,32
20719,30
20720,29
20721,31
20722,32
20723,32
20724,31
20725,32
20726,32
20727,33
20728,32
20729,32
20730,33
20731,33
20732,32
20733,32
20734,32
20735,32
20736,33
20737,32
20738,31
20739,32
20740,32
20741,32
20742,32
20743,32
20744,32
20745,33
20746,32
20747,32
20748,32
20749,31
20750,30
20751,29
20752,28
20753,28
20754,28
20755,27
20756,25
20757,24
20758,25
20759,23
20760,23
20761,23
20762,21
20763,22
20764,21
20765,22
20766,21
20767,20
20768,20
20769,19
20770,20
20771,16
20772,18
20773,17
20774,18
20775,18
20776,16
20777,18
20778,17
20779,18
20780,16
20781,17
20782,17
20783,16
20784,17
20785,16
20786,15
20787,17
20788,15
20789,15
20790,15
20791,14
20792,16
20793,16
20794,15
20795,16
20796,14
20797,16
20798,17
20799,16
20800,15
20801,16
20802,15
20803,17
20804,13
20805,15
20806,15
20807,15
20808,15
20809,15
20810,16
20811,15
20812,14
20813,15
20814,15
20815,15
20816,15
20817,15
20818,16
20819,14
20820,14
20821,15
20822,15
20823,14
20824,14
20825,14
20826,13
20827,13
20828,14
20829,14
20830,16
20831,16
20832,13
20833,13
20834,14
20835,13
20836,11
20837,13
20838,13
20839,14
20840,13
20841,12
20842,13
20843,13
20844,13
20845,13
20846,13
20847,10
20848,13
20849,13
20850,13
20851,12
20852,12
20853,12
20854,12
20855,12
20856,12
20857,11
20858,12
20859,12
20860,12
20861,10
20862,12
20863,11
20864,11
20865,12
20866,11
20867,11
20868,10
20869,12
20870,10
20871,10
20872,10
20873,9
20874,9
20875,11
20876,10
20877,8
20878,11
20879,8
20880,11
20881,11
20882,9
20883,11
20884,10
20885,10
20886,12
20887,12
20888,12
20889,11
20890,12
20891,12
20892,12
20893,12
20894,13
20895,13
20896,15
20897,16
20898,16
20899,18
20900,17
20901,18
20902,18
20903,18
20904,18
20905,19
20906,21
20907,18
20908,19
20909,20
20910,22
20911,22
20912,20
20913,23
20914,25
20915,25
20916,27
20917,29
20918,30
20919,33
20920,34
20921,38
20922,42
20923,43
20924,46
20925,48
20926,50
20927,51
20928,52
20929,55
20930,55
20931,57
20932,58
20933,61
20934,62
20935,64
20936,64
20937,63
20938,67
20939,66
20940,68
20941,69
20942,70
20943,71
20944,71
20945,72
20946,74
20947,74
20948,72
20949,72
20950,73
20951,72
20952,72
20953,70
20954,72
20955,70
20956,68
20957,70
20958,67
20959,69
20960,69
20961,67
20962,67
20963,67
20964,66
20965,68
